Time Floor FloorButton CarButton
07:31:43.0 17 Up 19
12:15:43.0 20 Down 2
23:21:27.0 3 Down 1
02:01:13.0 18 Down 12
02:14:45.0 21 Down 8
23:32:22.0 16 Down 14
19:00:05.0 15 Up 19
18:53:50.0 16 Down 14
13:57:44.0 18 Down 7
06:29:37.0 2 Down 1
16:52:48.0 10 Down 1
09:09:52.0 11 Up 13
03:28:06.0 8 Up 15
01:48:04.0 3 Down 1
04:36:10.0 16 Down 12
18:52:45.0 5 Up 13
22:47:16.0 16 Up 17
13:45:49.0 7 Down 1
08:44:06.0 20 Down 13
23:05:40.0 9 Up 12
03:06:32.0 13 Up 20
05:57:07.0 15 Down 11
00:41:22.0 2 Up 9
13:08:35.0 12 Up 21
09:29:10.0 17 Down 2
19:30:33.0 15 Up 18
01:45:26.0 17 Up 21
04:56:13.0 16 Down 12
07:21:07.0 9 Up 11
22:06:46.0 18 Up 19
02:26:55.0 13 Up 16
23:37:24.0 15 Down 4
21:19:28.0 18 Down 2
10:49:32.0 9 Up 16
03:34:37.0 15 Down 9
15:21:01.0 4 Up 11
16:11:47.0 3 Down 1
23:24:24.0 7 Up 11
13:01:20.0 5 Up 7
04:26:03.0 18 Down 10
12:34:07.0 2 Up 11
01:08:16.0 3 Down 1
22:00:15.0 9 Down 6
15:33:05.0 15 Down 4
21:09:28.0 15 Up 16
23:55:27.0 15 Down 6
03:23:39.0 10 Down 5
22:09:39.0 8 Up 14
18:48:57.0 12 Down 9
23:35:38.0 8 Down 3
19:42:14.0 9 Down 2
05:50:36.0 17 Up 20
20:17:46.0 21 Down 7
05:56:04.0 14 Down 3
04:49:51.0 11 Up 15
18:32:55.0 20 Down 18
00:17:42.0 8 Down 3
19:10:08.0 7 Up 18
11:46:39.0 13 Up 21
02:00:50.0 10 Up 21
19:38:49.0 20 Up 21
11:49:31.0 4 Up 5
18:16:23.0 15 Up 19
08:00:22.0 19 Down 1
23:01:01.0 14 Down 5
05:25:12.0 3 Up 11
22:42:16.0 12 Up 17
19:19:09.0 9 Down 1
14:10:30.0 3 Down 1
11:31:20.0 9 Down 1
11:20:59.0 11 Up 15
18:19:23.0 14 Up 15
03:17:58.0 4 Down 2
05:15:15.0 5 Down 1
00:43:41.0 10 Up 19
13:00:08.0 16 Down 2
17:28:23.0 4 Up 20
01:08:35.0 18 Down 2
06:30:15.0 9 Down 4
15:02:57.0 13 Down 9
21:31:20.0 2 Down 1
05:14:20.0 7 Up 13
06:56:24.0 20 Down 9
19:28:05.0 21 Down 4
06:48:33.0 11 Up 20
18:14:16.0 11 Down 5
05:50:36.0 14 Down 11
00:01:51.0 21 Up 22
09:14:48.0 15 Up 19
02:58:27.0 15 Up 16
23:33:22.0 6 Down 2
20:30:19.0 13 Up 19
09:02:53.0 2 Up 10
21:40:35.0 10 Up 17
10:47:53.0 19 Up 21
17:55:51.0 1 Up 15
06:37:36.0 15 Up 19
06:32:08.0 7 Down 4
09:59:29.0 15 Up 18
04:48:32.0 4 Up 16
11:40:58.0 2 Down 1
23:33:15.0 5 Down 2
23:54:43.0 9 Down 7
21:32:03.0 4 Up 12
23:44:25.0 12 Up 14
18:47:57.0 3 Down 1
06:03:16.0 10 Up 16
13:59:36.0 1 Up 11
18:35:44.0 2 Down 1
04:26:33.0 15 Up 18
01:16:44.0 15 Up 18
10:46:14.0 4 Up 7
16:51:02.0 3 Down 1
16:14:38.0 6 Up 17
14:34:11.0 10 Up 14
10:05:16.0 13 Down 6
03:26:57.0 16 Down 11
22:47:01.0 5 Down 3
17:34:26.0 16 Up 19
14:16:46.0 17 Down 10
13:43:46.0 1 Up 7
07:39:06.0 9 Down 1
09:40:44.0 7 Up 11
23:53:16.0 2 Down 1
09:11:12.0 4 Down 1
07:59:58.0 11 Up 20
20:17:43.0 13 Down 1
18:13:37.0 9 Up 19
15:59:22.0 15 Down 6
15:00:39.0 10 Down 8
01:43:54.0 2 Up 19
13:40:22.0 19 Up 20
02:17:42.0 21 Up 22
13:29:57.0 12 Up 14
18:10:40.0 19 Up 20
06:38:15.0 1 Up 9
12:35:54.0 9 Up 18
09:35:05.0 21 Down 12
15:53:03.0 3 Up 15
12:50:08.0 5 Down 2
02:35:32.0 10 Up 15
03:09:43.0 3 Down 1
14:22:20.0 11 Up 15
17:04:40.0 19 Up 20
05:47:23.0 8 Down 6
09:56:57.0 21 Up 22
12:24:35.0 20 Down 18
08:17:08.0 16 Down 9
07:17:43.0 4 Down 1
16:44:04.0 5 Up 6
18:26:03.0 7 Down 3
14:27:43.0 21 Up 22
14:09:01.0 4 Down 2
15:12:54.0 16 Down 3
01:52:13.0 21 Down 5
05:30:29.0 7 Down 5
08:01:34.0 13 Up 15
23:02:24.0 1 Up 9
20:09:45.0 1 Up 11
22:32:22.0 19 Up 20
11:59:56.0 18 Up 20
15:09:53.0 16 Up 18
00:20:48.0 8 Up 16
02:17:48.0 4 Down 2
19:03:38.0 18 Down 3
15:00:26.0 17 Up 19
23:19:34.0 7 Down 2
07:57:05.0 8 Down 6
03:06:48.0 5 Up 7
20:41:41.0 7 Down 5
02:49:27.0 14 Up 17
08:52:18.0 18 Up 20
11:12:45.0 5 Up 18
12:33:23.0 4 Down 1
07:19:46.0 21 Down 16
21:29:28.0 15 Down 8
10:46:18.0 11 Down 4
23:40:22.0 7 Up 15
10:01:26.0 7 Down 2
04:28:10.0 16 Up 17
04:12:12.0 6 Up 16
01:01:03.0 5 Up 8
23:47:16.0 8 Down 3
08:26:12.0 8 Down 3
14:33:53.0 6 Up 21
12:22:38.0 10 Down 1
20:02:02.0 15 Up 20
10:05:22.0 21 Down 10
14:51:57.0 4 Down 1
12:18:03.0 5 Up 14
00:18:11.0 3 Down 1
06:41:01.0 17 Down 11
17:48:32.0 5 Down 3
03:59:18.0 13 Up 14
03:55:45.0 5 Down 3
03:33:56.0 17 Up 18
16:38:42.0 4 Down 2
23:50:11.0 5 Down 3
01:00:10.0 10 Down 4
01:12:59.0 9 Up 18
19:38:22.0 2 Down 1
15:21:36.0 14 Up 15
23:50:42.0 15 Up 17
04:04:56.0 13 Down 10
18:47:45.0 9 Up 21
13:40:35.0 14 Down 9
06:22:23.0 9 Up 21
14:55:46.0 7 Up 15
06:32:01.0 1 Up 5
04:30:01.0 18 Up 19
04:51:29.0 18 Down 7
12:03:44.0 1 Up 17
06:47:40.0 3 Down 1
01:06:49.0 17 Down 5
23:53:55.0 16 Down 3
06:38:54.0 13 Down 4
00:20:48.0 13 Down 3
12:33:51.0 1 Up 4
15:02:24.0 4 Down 1
06:26:31.0 6 Up 12
23:37:20.0 19 Up 21
09:45:05.0 5 Up 14
22:31:21.0 17 Down 7
00:20:13.0 6 Up 17
10:17:07.0 14 Up 16
23:37:04.0 8 Up 19
15:41:03.0 8 Up 12
11:49:04.0 21 Down 15
13:51:10.0 3 Up 16
09:47:11.0 2 Up 5
11:56:08.0 9 Down 4
12:55:29.0 17 Down 13
09:45:44.0 21 Down 3
04:27:26.0 13 Down 4
12:29:24.0 15 Up 17
18:29:23.0 14 Up 16
16:42:58.0 5 Up 10
06:45:14.0 5 Down 3
11:54:02.0 12 Down 1
15:42:51.0 16 Down 14
01:51:30.0 15 Down 7
14:49:14.0 16 Down 9
09:19:18.0 14 Up 19
13:24:01.0 3 Down 1
14:38:22.0 3 Up 20
12:17:35.0 5 Up 19
16:31:27.0 16 Up 19
01:41:21.0 20 Down 9
21:20:40.0 6 Down 4
18:24:03.0 20 Up 21
13:40:37.0 13 Up 21
16:07:50.0 8 Up 18
13:39:20.0 1 Up 7
19:12:37.0 17 Down 7
17:55:10.0 21 Down 5
07:12:32.0 9 Down 4
13:20:17.0 2 Down 1
01:55:46.0 7 Down 2
23:49:49.0 21 Down 12
01:06:56.0 10 Up 11
12:45:36.0 4 Down 2
16:25:01.0 16 Down 9
21:49:58.0 18 Down 8
01:24:14.0 13 Down 6
12:58:33.0 4 Down 1
08:40:28.0 16 Up 21
03:12:39.0 17 Down 11
13:30:40.0 13 Down 1
14:49:19.0 8 Up 19
13:29:44.0 13 Down 2
20:33:55.0 12 Down 5
08:50:58.0 10 Up 12
01:37:50.0 13 Up 20
16:41:18.0 20 Down 9
19:29:42.0 1 Up 17
21:17:13.0 14 Up 17
00:33:56.0 10 Down 5
22:02:36.0 10 Down 1
09:40:28.0 19 Up 21
02:46:31.0 5 Down 3
07:18:46.0 2 Up 10
08:39:38.0 8 Up 20
09:07:39.0 5 Up 17
17:54:14.0 21 Down 1
02:17:00.0 8 Down 2
10:59:45.0 19 Down 6
10:36:27.0 14 Up 20
19:52:41.0 4 Up 14
20:28:43.0 16 Down 10
11:37:26.0 3 Up 17
10:42:05.0 21 Up 22
03:45:02.0 14 Up 15
22:28:41.0 14 Down 8
03:55:45.0 16 Up 17
09:37:01.0 2 Up 10
15:00:38.0 10 Up 20
08:00:01.0 17 Down 4
03:25:26.0 7 Down 2
05:47:14.0 19 Down 7
22:25:25.0 6 Down 3
20:44:40.0 18 Up 20
07:25:00.0 21 Up 22
03:11:24.0 18 Down 2
18:14:03.0 9 Up 10
13:09:50.0 2 Down 1
00:06:26.0 21 Up 22
00:16:24.0 7 Up 9
01:19:46.0 12 Down 4
01:15:25.0 13 Down 3
20:49:47.0 16 Up 18
03:26:11.0 13 Down 7
13:06:09.0 15 Up 20
03:18:51.0 17 Up 18
19:01:12.0 16 Down 2
08:15:07.0 16 Up 20
04:52:40.0 12 Down 2
10:23:42.0 18 Up 19
07:18:44.0 1 Up 21
00:03:01.0 14 Down 4
22:24:49.0 12 Down 8
11:31:35.0 9 Up 14
06:08:01.0 8 Up 19
17:39:37.0 4 Up 19
22:00:29.0 16 Down 8
14:04:09.0 15 Down 5
07:24:10.0 6 Up 13
03:39:41.0 10 Down 3
17:13:06.0 1 Up 3
16:10:12.0 20 Up 21
21:54:07.0 1 Up 7
07:26:38.0 16 Up 21
06:26:40.0 20 Down 10
20:54:30.0 5 Up 17
21:40:14.0 16 Down 8
07:50:37.0 6 Up 9
22:48:27.0 3 Down 1
02:49:10.0 12 Up 16
10:53:12.0 11 Down 5
22:50:49.0 1 Up 9
04:48:13.0 21 Down 11
21:23:31.0 3 Up 8
12:59:20.0 2 Up 11
20:39:25.0 2 Up 16
20:07:04.0 7 Down 3
03:41:27.0 15 Up 20
13:59:35.0 7 Down 4
16:24:04.0 19 Down 1
12:21:15.0 4 Up 7
09:42:40.0 6 Up 21
20:38:47.0 19 Down 16
08:26:56.0 15 Down 3
06:22:25.0 7 Down 4
16:30:17.0 10 Down 8
04:26:58.0 21 Up 22
22:08:25.0 10 Up 18
21:44:47.0 9 Down 5
11:45:51.0 15 Down 10
12:41:48.0 21 Down 3
15:16:01.0 20 Down 16
18:22:56.0 6 Up 9
18:35:24.0 21 Down 13
01:20:47.0 12 Up 18
22:03:00.0 11 Down 9
13:30:34.0 15 Up 20
18:51:51.0 4 Down 2
20:58:27.0 21 Up 22
03:39:05.0 15 Up 19
01:06:25.0 21 Down 7
03:42:03.0 19 Up 20
10:11:19.0 3 Down 1
12:44:24.0 21 Up 22
01:09:44.0 4 Up 21
18:19:53.0 19 Up 21
22:50:20.0 12 Down 3
11:04:10.0 3 Up 8
14:05:23.0 2 Up 16
23:02:34.0 14 Down 4
20:22:14.0 12 Up 21
01:37:51.0 15 Up 18
02:14:23.0 10 Up 20
06:14:10.0 14 Up 21
09:27:20.0 2 Down 1
08:09:21.0 10 Down 3
06:31:40.0 12 Up 18
02:41:16.0 7 Down 1
03:55:18.0 21 Down 6
06:40:46.0 16 Up 21
00:35:43.0 16 Up 21
16:53:47.0 3 Down 1
05:15:12.0 21 Down 1
01:02:52.0 21 Up 22
17:15:02.0 2 Up 6
06:26:20.0 2 Down 1
00:10:55.0 6 Down 3
17:11:43.0 6 Up 10
02:58:31.0 17 Up 18
22:29:29.0 13 Up 15
00:16:17.0 16 Up 17
05:06:06.0 9 Down 3
23:44:22.0 9 Down 4
06:06:55.0 4 Up 21
07:54:35.0 16 Up 17
23:27:57.0 19 Down 10
15:41:38.0 2 Down 1
16:23:31.0 21 Up 22
22:52:50.0 18 Up 20
13:55:53.0 20 Up 21
01:38:37.0 17 Down 14
19:13:47.0 4 Up 20
12:50:24.0 12 Up 15
01:53:36.0 2 Up 8
08:56:55.0 11 Down 3
13:50:25.0 11 Down 8
03:10:51.0 14 Up 16
19:25:45.0 7 Down 2
15:10:14.0 21 Down 4
11:07:40.0 10 Down 7
07:42:35.0 14 Down 9
07:11:57.0 20 Down 6
12:18:00.0 10 Up 18
07:06:37.0 21 Up 22
11:08:00.0 20 Down 14
18:25:31.0 13 Down 3
17:35:13.0 6 Up 14
06:50:33.0 6 Up 17
07:22:29.0 12 Up 19
09:59:47.0 8 Down 1
14:11:17.0 16 Up 17
08:25:04.0 4 Down 2
19:29:29.0 10 Up 18
07:10:46.0 10 Up 15
23:10:00.0 20 Up 21
23:58:33.0 8 Down 6
18:05:33.0 2 Down 1
07:14:40.0 19 Up 21
14:20:49.0 19 Up 20
21:47:26.0 20 Up 21
08:46:18.0 4 Up 21
17:51:21.0 9 Down 7
11:43:05.0 2 Down 1
04:24:35.0 2 Up 20
01:21:11.0 7 Up 9
12:50:03.0 11 Down 9
20:41:04.0 21 Up 22
22:17:09.0 16 Up 21
14:23:42.0 2 Up 13
13:21:23.0 18 Up 21
18:35:43.0 3 Down 1
07:27:52.0 21 Up 22
21:17:51.0 2 Up 12
21:08:51.0 17 Up 21
06:01:39.0 8 Down 4
18:35:59.0 11 Down 8
13:29:59.0 13 Down 4
02:50:27.0 5 Down 1
08:46:33.0 8 Up 17
13:44:13.0 9 Down 6
11:22:14.0 1 Up 18
16:35:22.0 18 Down 9
21:07:24.0 10 Down 7
17:34:05.0 13 Down 9
11:47:02.0 20 Up 21
22:56:10.0 3 Up 11
12:47:30.0 8 Up 19
05:50:07.0 19 Up 20
02:41:39.0 7 Down 1
14:52:13.0 6 Up 9
08:27:18.0 2 Up 16
13:43:18.0 15 Down 12
02:08:10.0 8 Up 20
12:41:49.0 10 Down 1
11:57:20.0 12 Up 16
14:30:22.0 15 Down 8
07:35:51.0 4 Down 1
09:14:24.0 9 Up 12
05:21:04.0 2 Down 1
07:01:34.0 16 Up 19
00:11:54.0 2 Up 8
06:06:21.0 18 Down 8
13:11:29.0 9 Up 11
06:29:44.0 4 Down 2
06:44:08.0 19 Up 20
12:42:28.0 9 Up 17
23:49:51.0 4 Down 2
10:47:34.0 10 Down 3
09:44:56.0 8 Up 12
04:01:50.0 20 Down 14
16:25:16.0 4 Up 17
21:56:53.0 7 Up 21
19:49:46.0 17 Down 14
23:06:27.0 20 Up 21
17:03:55.0 9 Down 6
22:06:40.0 13 Up 15
09:26:35.0 4 Down 2
00:31:53.0 19 Down 7
17:23:11.0 20 Down 13
16:56:02.0 8 Down 3
10:49:32.0 6 Down 2
13:47:17.0 16 Down 14
04:35:38.0 6 Down 2
18:57:26.0 5 Down 1
15:21:33.0 16 Up 19
12:07:43.0 11 Up 14
18:14:49.0 18 Down 8
17:05:13.0 20 Up 21
19:57:51.0 4 Down 1
12:57:57.0 2 Up 5
22:54:10.0 5 Down 1
13:06:01.0 18 Up 20
04:58:42.0 18 Up 21
22:50:17.0 7 Up 21
07:17:31.0 5 Up 21
14:37:58.0 1 Up 4
05:40:32.0 10 Up 11
15:51:38.0 9 Up 14
17:01:31.0 2 Down 1
01:00:33.0 12 Down 5
11:58:50.0 21 Down 1
07:34:13.0 15 Up 20
16:35:31.0 16 Up 17
01:03:55.0 6 Up 13
06:17:22.0 13 Down 3
20:35:57.0 2 Up 15
20:06:36.0 17 Down 15
17:51:30.0 10 Down 1
07:16:37.0 1 Up 14
17:42:47.0 5 Down 3
03:55:25.0 2 Up 13
16:55:39.0 20 Up 21
20:24:19.0 9 Down 2
14:23:06.0 17 Down 3
17:52:10.0 17 Up 18
21:29:03.0 5 Up 18
09:16:03.0 12 Down 6
07:10:25.0 5 Down 3
23:39:49.0 19 Down 9
10:28:23.0 3 Down 1
07:35:00.0 19 Down 7
10:50:35.0 7 Up 18
19:48:28.0 19 Down 8
18:11:14.0 21 Down 4
16:49:25.0 11 Down 2
23:32:48.0 21 Down 4
12:18:52.0 16 Down 9
09:47:38.0 1 Up 13
12:27:55.0 19 Up 20
11:52:55.0 14 Down 10
13:02:34.0 2 Up 12
02:59:23.0 8 Up 18
03:42:53.0 16 Down 2
10:02:16.0 3 Up 9
06:54:03.0 3 Down 1
20:27:44.0 3 Up 6
20:31:50.0 19 Down 13
19:28:11.0 3 Down 1
15:59:46.0 21 Down 10
15:36:59.0 1 Up 14
15:49:20.0 19 Down 17
05:16:37.0 8 Up 13
02:27:45.0 6 Down 4
15:45:36.0 13 Down 3
05:30:22.0 21 Down 17
12:40:19.0 3 Down 1
11:57:41.0 8 Up 16
08:03:04.0 16 Up 18
12:04:46.0 3 Down 1
07:32:15.0 13 Up 20
00:41:31.0 6 Up 19
12:50:56.0 3 Down 1
12:54:19.0 3 Down 1
12:50:27.0 11 Up 12
20:35:06.0 19 Down 3
19:38:44.0 9 Up 21
08:29:46.0 3 Down 1
00:56:10.0 2 Up 11
00:25:17.0 11 Up 18
22:52:14.0 12 Down 6
06:11:05.0 15 Down 9
10:22:29.0 4 Up 21
01:27:08.0 7 Down 2
19:49:23.0 18 Down 9
04:33:03.0 14 Down 10
18:01:13.0 21 Down 4
04:08:59.0 15 Up 20
04:51:06.0 10 Up 18
01:48:58.0 17 Up 19
13:13:22.0 9 Down 7
19:41:10.0 2 Down 1
20:52:45.0 11 Up 17
05:42:28.0 19 Up 20
06:42:29.0 13 Down 7
10:34:41.0 18 Down 11
22:00:40.0 9 Up 20
05:32:51.0 17 Up 21
02:47:24.0 15 Down 6
02:56:06.0 19 Down 3
02:59:21.0 14 Down 9
19:41:44.0 7 Up 12
23:25:33.0 17 Down 7
14:33:14.0 10 Down 1
00:00:30.0 5 Up 10
00:25:51.0 13 Down 4
09:09:38.0 15 Up 16
23:11:05.0 11 Down 1
22:43:46.0 14 Up 18
11:49:45.0 9 Up 20
23:41:19.0 2 Up 20
13:51:30.0 21 Up 22
01:25:58.0 5 Up 19
15:12:55.0 12 Down 4
02:54:27.0 5 Up 15
12:20:31.0 20 Up 21
08:43:36.0 3 Down 1
05:31:53.0 15 Down 13
00:30:34.0 20 Down 8
11:51:55.0 10 Up 20
02:01:51.0 14 Down 3
07:42:06.0 13 Down 1
23:40:11.0 5 Up 20
11:07:12.0 9 Up 15
08:11:53.0 6 Up 14
21:34:53.0 14 Up 19
23:51:30.0 8 Down 2
18:11:16.0 5 Down 3
14:06:02.0 2 Down 1
21:48:53.0 2 Down 1
06:59:19.0 11 Down 4
02:29:37.0 6 Up 12
07:19:21.0 2 Up 3
11:48:32.0 9 Up 16
14:26:29.0 18 Down 11
19:52:02.0 5 Down 2
15:19:23.0 14 Up 18
14:52:51.0 20 Up 21
13:06:38.0 20 Up 21
21:47:47.0 11 Up 12
07:33:03.0 2 Down 1
21:02:43.0 12 Up 16
22:46:32.0 2 Down 1
20:09:28.0 5 Up 8
05:21:43.0 19 Up 20
20:07:03.0 3 Down 1
12:37:03.0 16 Down 11
03:47:35.0 20 Down 7
23:43:17.0 19 Up 20
05:33:20.0 11 Down 3
22:33:55.0 14 Down 3
01:02:35.0 5 Up 8
01:34:38.0 12 Up 19
23:09:41.0 6 Down 2
02:29:24.0 9 Down 2
01:27:40.0 15 Down 8
09:38:57.0 16 Up 21
11:43:29.0 3 Down 1
12:05:59.0 8 Down 3
13:05:36.0 11 Down 6
17:06:37.0 21 Down 19
13:40:18.0 12 Up 14
02:21:40.0 14 Up 17
22:03:27.0 7 Down 1
00:49:05.0 3 Up 16
00:16:47.0 17 Down 14
06:38:06.0 2 Up 19
18:13:58.0 11 Down 2
02:11:56.0 3 Down 1
12:03:15.0 7 Down 2
20:04:49.0 10 Down 2
08:57:08.0 6 Up 20
15:20:26.0 3 Down 1
23:00:21.0 17 Down 8
16:16:15.0 9 Down 2
11:01:44.0 14 Up 21
23:06:07.0 12 Down 2
09:12:28.0 10 Up 14
17:40:39.0 4 Down 2
07:09:34.0 1 Up 19
02:13:11.0 9 Up 16
22:41:34.0 14 Down 2
14:22:56.0 9 Down 5
19:10:26.0 19 Up 21
03:59:53.0 1 Up 5
22:13:02.0 20 Down 10
03:22:33.0 1 Up 19
13:12:10.0 4 Up 9
19:01:20.0 12 Down 8
02:00:57.0 8 Down 6
02:23:57.0 8 Up 21
02:14:23.0 7 Up 14
11:07:14.0 18 Up 21
01:07:13.0 2 Down 1
08:27:21.0 11 Up 12
12:46:15.0 3 Up 10
08:53:26.0 1 Up 3
21:10:10.0 7 Up 12
11:44:50.0 10 Down 3
21:36:04.0 4 Up 20
11:22:53.0 19 Up 21
21:38:06.0 21 Down 18
10:59:33.0 7 Up 18
09:22:25.0 13 Down 1
03:56:38.0 19 Down 2
00:43:29.0 7 Up 16
01:08:50.0 13 Down 8
19:23:22.0 20 Up 21
07:35:15.0 2 Up 8
00:28:37.0 19 Up 20
16:59:13.0 9 Up 15
11:41:59.0 21 Up 22
21:18:02.0 13 Up 18
01:55:49.0 4 Up 18
12:21:34.0 21 Up 22
21:29:13.0 11 Up 17
01:26:09.0 15 Up 16
22:50:22.0 17 Up 21
00:40:13.0 18 Up 19
16:04:01.0 10 Up 15
07:11:56.0 3 Up 6
12:16:51.0 20 Down 14
17:51:52.0 19 Down 7
21:19:03.0 3 Down 1
00:11:05.0 20 Up 21
16:08:15.0 2 Up 3
05:16:26.0 15 Down 6
04:06:42.0 2 Down 1
15:59:52.0 20 Up 21
19:09:20.0 1 Up 3
04:40:29.0 4 Down 1
18:18:27.0 7 Down 4
11:12:43.0 19 Down 17
06:07:30.0 17 Down 2
01:10:44.0 15 Up 19
00:01:49.0 10 Down 5
14:18:53.0 12 Up 13
20:04:09.0 19 Up 21
04:28:32.0 17 Down 4
11:47:58.0 16 Down 10
16:46:06.0 19 Down 13
20:39:33.0 17 Up 20
00:04:51.0 18 Up 21
17:56:03.0 2 Down 1
22:15:49.0 8 Down 2
19:33:47.0 3 Up 20
23:09:03.0 21 Up 22
22:41:25.0 7 Up 17
16:19:14.0 9 Down 5
05:59:40.0 6 Up 9
11:01:51.0 2 Up 9
11:46:49.0 11 Up 15
05:55:02.0 13 Down 5
21:00:37.0 12 Down 6
19:23:55.0 11 Up 17
07:08:38.0 2 Down 1
17:04:02.0 7 Down 1
18:14:46.0 4 Down 2
14:31:42.0 19 Up 20
06:11:16.0 12 Up 21
20:32:08.0 11 Up 20
20:27:06.0 16 Up 17
01:29:57.0 19 Down 8
17:57:34.0 7 Down 4
10:24:33.0 2 Down 1
00:34:11.0 21 Up 22
16:12:43.0 16 Down 6
12:26:44.0 10 Down 2
20:26:23.0 2 Up 7
01:20:59.0 17 Up 18
10:27:19.0 14 Down 6
16:31:04.0 15 Up 21
19:15:03.0 2 Up 16
04:21:27.0 8 Up 16
15:53:12.0 5 Up 12
00:54:34.0 2 Up 7
14:04:02.0 7 Up 16
00:05:47.0 5 Up 18
01:18:35.0 2 Down 1
23:55:07.0 17 Down 8
06:29:55.0 13 Down 1
05:25:25.0 8 Down 6
17:48:37.0 13 Up 18
09:44:59.0 21 Up 22
00:38:17.0 8 Down 4
08:08:54.0 6 Down 4
08:25:36.0 20 Up 21
03:25:19.0 2 Up 13
08:24:45.0 13 Up 18
23:48:15.0 8 Down 3
08:27:42.0 15 Up 19
19:08:10.0 3 Down 1
19:02:19.0 2 Up 12
00:03:39.0 13 Up 19
02:13:20.0 21 Down 18
12:17:46.0 7 Up 17
22:18:02.0 18 Up 21
15:57:21.0 5 Down 2
17:04:38.0 10 Up 20
09:23:18.0 5 Up 7
08:29:42.0 17 Up 20
12:58:57.0 3 Down 1
10:19:33.0 5 Up 8
20:33:19.0 20 Down 13
08:19:37.0 5 Up 16
22:36:08.0 4 Down 1
08:09:02.0 5 Down 2
14:48:50.0 20 Up 21
07:36:38.0 6 Up 21
11:36:15.0 13 Up 14
17:32:34.0 15 Up 17
17:04:04.0 15 Down 13
15:33:03.0 16 Up 19
22:06:58.0 21 Up 22
22:33:34.0 7 Up 14
17:55:53.0 17 Up 21
20:02:02.0 20 Up 21
22:33:19.0 17 Up 20
16:06:44.0 13 Up 15
16:57:57.0 2 Up 3
13:15:06.0 19 Up 20
23:08:02.0 4 Down 1
10:50:16.0 6 Up 21
10:57:14.0 20 Down 14
15:26:02.0 20 Up 21
15:52:37.0 2 Up 5
09:38:54.0 18 Up 19
18:41:57.0 7 Up 17
00:24:06.0 2 Down 1
20:06:38.0 5 Up 21
00:54:00.0 18 Up 19
20:16:16.0 15 Up 16
08:40:19.0 4 Down 2
23:25:33.0 9 Down 7
05:11:30.0 20 Up 21
01:17:33.0 3 Down 1
13:23:34.0 5 Up 10
02:06:14.0 7 Up 17
02:14:41.0 21 Up 22
05:47:17.0 15 Down 10
10:47:14.0 16 Down 14
05:36:25.0 2 Up 10
21:20:28.0 1 Up 2
02:03:03.0 19 Up 21
01:46:24.0 12 Up 14
18:20:05.0 21 Up 22
07:28:58.0 20 Up 21
02:28:19.0 20 Up 21
00:11:52.0 6 Down 4
14:44:35.0 19 Down 3
05:49:52.0 11 Up 15
02:02:53.0 3 Down 1
10:14:42.0 6 Up 8
04:44:01.0 4 Down 1
20:25:57.0 9 Down 3
21:48:05.0 16 Down 7
01:52:35.0 10 Up 14
11:45:48.0 13 Up 17
22:53:02.0 19 Down 3
21:55:30.0 6 Up 10
05:40:23.0 3 Up 9
08:56:01.0 13 Down 10
09:32:34.0 14 Down 9
13:48:58.0 1 Up 15
09:36:33.0 11 Up 15
12:46:12.0 20 Up 21
00:46:30.0 16 Up 21
20:22:26.0 13 Down 8
00:00:44.0 3 Down 1
06:12:15.0 9 Down 6
22:48:59.0 10 Up 19
20:04:11.0 2 Down 1
06:09:14.0 19 Up 21
21:55:34.0 12 Down 2
21:37:17.0 6 Down 3
11:13:03.0 17 Down 4
09:53:22.0 19 Down 17
02:31:54.0 14 Up 19
20:37:36.0 4 Up 15
19:57:58.0 12 Down 9
01:11:53.0 5 Down 1
09:13:13.0 1 Up 8
10:50:54.0 4 Down 1
06:56:58.0 18 Down 11
23:54:19.0 17 Down 6
00:03:48.0 21 Down 12
20:56:56.0 21 Down 3
18:42:46.0 3 Down 1
21:39:58.0 4 Down 2
04:35:46.0 8 Down 3
11:02:45.0 6 Up 12
23:17:22.0 13 Down 10
03:46:23.0 20 Down 12
09:09:35.0 2 Up 15
02:50:19.0 10 Down 6
21:16:18.0 5 Down 2
12:19:20.0 19 Up 21
17:01:00.0 9 Up 13
05:00:12.0 9 Down 4
13:34:40.0 11 Up 18
12:56:17.0 13 Down 6
21:41:50.0 19 Down 14
06:18:07.0 3 Up 9
22:02:42.0 8 Up 16
02:32:31.0 7 Up 19
13:18:38.0 13 Up 18
14:35:14.0 14 Down 9
10:22:31.0 11 Down 3
06:01:24.0 12 Up 17
06:40:26.0 3 Up 14
20:22:57.0 12 Up 16
10:05:32.0 2 Down 1
04:34:57.0 13 Down 6
10:40:40.0 9 Up 13
06:30:29.0 3 Up 15
01:13:37.0 13 Up 19
06:04:05.0 19 Down 4
17:46:56.0 4 Up 7
15:32:03.0 7 Down 2
00:28:38.0 8 Up 14
21:30:47.0 8 Down 5
15:55:29.0 1 Up 19
09:02:06.0 8 Up 18
01:18:59.0 16 Down 9
10:37:55.0 20 Up 21
21:36:55.0 6 Down 1
02:52:45.0 14 Up 21
16:08:30.0 2 Down 1
21:47:33.0 15 Up 19
08:40:59.0 13 Down 4
00:56:05.0 3 Up 10
07:38:31.0 19 Up 20
06:28:53.0 21 Down 18
09:29:01.0 1 Up 4
15:48:02.0 20 Up 21
07:47:26.0 15 Down 8
